Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal,LoanValuetoAppraised,loanToPurchPrice
41,163850,95,755,Y,1465,2995,90000,87596,0.489149,Default,default,MI,44476,1,1.820555556,1.870519202
37,199000,100,656,Y,2206,3056,185000,185000,0.721859,Pay-off,non-default,FL,40171,1,1.075675676,1.075675676
37,86400,80,599,Y,1886,5000,177000,176200,0.3772,Default,default,GA,43217,0,0.488135593,0.490351873
37,116300,97,638,N,5529,5025,340000,300000,1.100368,Pay-off,non-default,NY,44228,0,0.342058824,0.387666667
37,172350,97,633,Y,2125,3833,130000,129600,0.554396,Default,default,GA,43217,1,1.325769231,1.329861111
60,115200,90,562,Y,2650,4518,198000,195000,0.586543,Pay-off,non-default,TX,41275,0,0.581818182,0.590769231
37,223000,100,689,N,940,5025,82500,80000,0.187076,Default,default,FL,40171,1,2.703030303,2.7875
34,122510,87,598,Y,1390,3090,92500,92400,0.449838,Default,default,SC,39326,1,1.324432432,1.325865801
26,158000,100,596,N,1255,3750,70000,70000,0.334667,Default,default,GA,43217,1,2.257142857,2.257142857
23,120000,80,587,N,1915,3955,130000,126400,0.484197,Pay-off,non-default,GA,43217,0,0.923076923,0.949367089
30,176300,100,641,N,1749,3563,136000,135100,0.490878,Default,default,GA,43217,1,1.296323529,1.304959289
37,221000,100,620,Y,1716,3380,168000,168000,0.507692,Active,non-default,FL,40171,1,1.31547619,1.31547619
42,171600,80,740,N,935,3500,110000,104000,0.267143,Active,non-default,TX,41275,1,1.56,1.65
41,116900,100,746,N,723,4020,110000,106500,0.179851,Active,non-default,TX,41275,1,1.062727273,1.097652582
25,175050,90,538,Y,901,1820,124000,122350,0.495055,Default,default,GA,43217,1,1.411693548,1.430731508
39,76000,70,723,N,1309,4641,188000,76000,0.282051,Default,default,CO,51022,0,0.404255319,1
31,179000,100,660,Y,947,2600,112500,111500,0.364231,Default,default,AZ,42590,1,1.591111111,1.605381166
37,88000,95,682,N,1361,6200,150330,150330,0.219516,Default,default,SC,39326,0,0.585378833,0.585378833
37,90099,100,734,N,1332,4113,190000,190000,0.323851,Default,default,WV,32589,0,0.474205263,0.474205263
29,100400,99,683,N,1899,7300,236000,225000,0.260137,Default,default,CO,51022,0,0.425423729,0.446222222
30,172370,95,661,N,2508,5800,290000,290000,0.432414,Default,default,NY,44228,0,0.59437931,0.59437931
35,141015,85,642,Y,1513,3750,132000,132000,0.403467,Default,default,FL,40171,1,1.068295455,1.068295455
41,145500,97,670,N,1550,4320,208000,205000,0.358796,Pay-off,non-default,NV,46984,0,0.699519231,0.709756098
53,139318,95,753,N,1677,5025,285000,285000,0.333752,Active,non-default,NY,44228,0,0.488835088,0.488835088
39,241600,80,706,N,3659,12000,315000,312000,0.304917,Active,non-default,NC,39000,0,0.766984127,0.774358974
37,152000,95,620,Y,1639,3467,119000,110550,0.472743,Default,default,NC,39000,1,1.277310924,1.374943464
38,152250,102,662,N,3477,5025,314000,314000,0.691984,Pay-off,non-default,NY,44228,0,0.484872611,0.484872611
39,193600,80,770,N,0,5025,251000,231750,0,Pay-off,non-default,NJ,56772,0,0.771314741,0.835382956
37,300700,74,642,N,1802,5025,245500,245500,0.35863,Pay-off,non-default,NY,44228,1,1.224847251,1.224847251
46,165200,80,639,Y,0,5025,475000,475000,0,Default,default,NY,44228,0,0.347789474,0.347789474
24,77500,98,629,N,1951,5833,157000,155000,0.334476,Active,non-default,GA,43217,0,0.493630573,0.5
37,84500,100,624,N,3003,6107,190000,188880,0.491731,Active,non-default,IL,45787,0,0.444736842,0.447373994
37,204000,80,697,Y,1473,2080,115000,113000,0.708173,Pay-off,non-default,FL,40171,1,1.773913043,1.805309735
25,175050,90,538,Y,901,1820,124000,122350,0.495055,Default,default,GA,43217,1,1.411693548,1.430731508
43,218500,95,581,Y,708,2421,58000,56075,0.292441,Default,default,OK,38281,1,3.767241379,3.896567098
52,269800,95,797,N,2204,10416,107000,105000,0.211598,Pay-off,non-default,MD,56763,1,2.521495327,2.56952381
37,320000,77,716,N,0,5025,83000,83000,0,Active,non-default,AZ,42590,1,3.855421687,3.855421687
38,144950,100,689,N,1306,6500,175000,163770,0.200923,Default,default,TN,38550,0,0.828285714,0.885082738
33,277500,89,519,Y,1116,2544,83000,82500,0.438679,Default,default,MO,43988,1,3.343373494,3.363636364
52,145260,90,673,N,794,5025,115000,115000,0.15802,Default,default,TX,41275,1,1.263130435,1.263130435
37,211500,90,631,N,1586,2839,175000,162800,0.558647,Active,non-default,GA,43217,1,1.208571429,1.299140049
35,76000,80,706,N,1626,12750,300000,76000,0.127529,Default,default,TX,41275,0,0.253333333,1
31,123065,100,682,N,2713,7129,192000,190309,0.380558,Pay-off,non-default,GA,43217,0,0.640963542,0.646658855
37,143200,80,667,Y,484,3790,57000,54000,0.127704,Active,non-default,IL,45787,1,2.512280702,2.651851852
37,261250,95,697,N,1369,3097,84500,83500,0.442041,Default,default,IN,43003,1,3.091715976,3.128742515
29,309800,95,798,N,1224,3702,209000,208206,0.330632,Default,default,MD,56763,1,1.482296651,1.487949435
30,125100,97,672,N,1424,3939,170000,125100,0.361513,Default,default,CO,51022,0,0.735882353,1
21,101500,97,624,Y,1072,4412,116000,116000,0.242974,Default,default,LA,35523,0,0.875,0.875
42,137200,80,778,N,3528,11470,520000,516000,0.307585,Active,non-default,HI,53123,0,0.263846154,0.265891473
24,132500,94,668,Y,1917,4324,110000,110000,0.44334,Active,non-default,OH,44160,1,1.204545455,1.204545455
46,89000,100,725,N,2796,7360,238000,234900,0.379891,Pay-off,non-default,PA,44286,0,0.37394958,0.378884632
44,156000,100,758,Y,1231,2000,104000,105000,0.6155,Default,default,VA,53275,1,1.5,1.485714286
49,87800,100,629,N,3567,6953,198500,190586,0.513016,Active,non-default,TX,41275,0,0.44231738,0.460684415
24,284905,95,658,Y,1300,1950,118000,117000,0.666667,Active,non-default,FL,40171,1,2.414449153,2.43508547
28,86400,80,728,N,0,4300,160000,160000,0,Default,default,IL,45787,0,0.54,0.54
55,116725,102,663,N,886,5500,86000,86000,0.161091,Default,default,TX,41275,1,1.357267442,1.357267442
28,56150,97,727,Y,2041,7500,350000,349990,0.272133,Active,non-default,CA,49894,0,0.160428571,0.160433155
37,95500,100,641,N,2784,5417,156000,153001,0.513938,Active,non-default,AZ,42590,0,0.612179487,0.624178927
45,91000,100,677,N,3473,7916,185000,185000,0.438732,Active,non-default,GA,43217,0,0.491891892,0.491891892
51,181300,90,658,N,1163,2687,131000,130100,0.432825,Default,default,TN,38550,1,1.383969466,1.393543428
25,51775,93,704,N,2751,7762,295000,295000,0.354419,Default,default,NJ,56772,0,0.175508475,0.175508475
37,266000,95,532,Y,1500,3207,149500,149087,0.467727,Active,non-default,FL,40171,1,1.779264214,1.784193122
29,104000,100,706,N,883,6687,135900,135887,0.132047,Active,non-default,TX,41275,0,0.76526858,0.765341791
59,80000,75,733,N,2613,6174,305000,305000,0.423226,Active,non-default,CA,49894,0,0.262295082,0.262295082
36,314500,85,675,Y,2375,5025,290000,290000,0.472667,Default,default,IL,45787,1,1.084482759,1.084482759
23,95950,95,586,Y,1010,3043,112000,112000,0.331909,Pay-off,non-default,AZ,42590,0,0.856696429,0.856696429
28,287500,100,641,Y,522,1476,57500,57500,0.353659,Default,default,PA,44286,1,5,5
31,141075,95,617,N,1461,4368,99500,99500,0.334478,Pay-off,non-default,TX,41275,1,1.417839196,1.417839196
37,187375,100,560,Y,1998,2811,109500,108532,0.710779,Default,default,TX,41275,1,1.711187215,1.726449342
35,175150,94,640,N,1148,5377,134500,131197,0.213502,Pay-off,non-default,FL,40171,1,1.302230483,1.335015282
46,29900,100,562,N,2854,7830,185000,185000,0.364496,Default,default,IN,43003,0,0.161621622,0.161621622
37,182900,100,650,N,1174,3455,74000,70000,0.339797,Default,default,IN,43003,1,2.471621622,2.612857143
34,65000,100,634,N,3279,7500,152000,150000,0.4372,Default,default,GA,43217,0,0.427631579,0.433333333
43,231300,90,665,N,1126,2947,114000,113561,0.382083,Pay-off,non-default,FL,40171,1,2.028947368,2.0367908
44,54500,100,661,N,1084,5200,155000,54500,0.208462,Default,default,NM,37587,0,0.351612903,1
37,110000,100,705,N,1487,4500,210000,210000,0.330444,Default,default,AZ,42590,0,0.523809524,0.523809524
68,110000,100,766,N,2098,5384,124000,123335,0.389673,Active,non-default,TX,41275,0,0.887096774,0.891879839
45,280250,95,647,N,318,1126,35000,31500,0.282416,Default,default,AL,38111,1,8.007142857,8.896825397
49,220500,90,681,N,1621,4000,217151,217151,0.40525,Default,default,WA,48688,1,1.015422448,1.015422448
37,74900,100,731,Y,1814,6463,216000,215200,0.280675,Active,non-default,NY,44228,0,0.346759259,0.348048327
29,114400,100,673,Y,1121,3259,148000,148000,0.343971,Active,non-default,MD,56763,0,0.772972973,0.772972973
53,157500,100,691,Y,969,3666,142000,140000,0.264321,Active,non-default,NC,39000,1,1.10915493,1.125
33,126773,102,767,Y,1877,4712,151000,147700,0.398345,Default,default,KS,43725,0,0.839556291,0.85831415
42,82000,100,694,N,1887,3352,144000,136519,0.562947,Pay-off,non-default,GA,43217,0,0.569444444,0.600648994
33,126773,102,767,Y,1877,4712,151000,147700,0.398345,Default,default,KS,43725,0,0.839556291,0.85831415
37,69000,100,524,N,1743,5344,133000,133000,0.32616,Default,default,FL,40171,0,0.518796992,0.518796992
35,249690,102,604,Y,1411,2807,92000,92000,0.502672,Active,non-default,AL,38111,1,2.714021739,2.714021739
37,166250,95,642,N,1256,3162,95001,95001,0.397217,Pay-off,non-default,MO,43988,1,1.749981579,1.749981579
43,99130,100,599,N,1947,5985,139000,135250,0.325313,Active,non-default,GA,43217,0,0.713165468,0.732939002
37,250000,53,722,N,4868,8594,329000,329000,0.566442,Active,non-default,VA,53275,0,0.759878419,0.759878419
37,195000,94,664,N,1682,3776,160000,157000,0.445445,Pay-off,non-default,AZ,42590,1,1.21875,1.242038217
37,180500,95,609,N,2117,5228,202000,199969,0.404935,Default,default,IN,43003,0,0.893564356,0.902639909
33,117190,99,663,N,0,3500,225000,117190,0,Default,default,MS,33659,0,0.520844444,1
26,98450,99,806,N,1278,4450,137865,139500,0.287191,Active,non-default,CA,49894,0,0.714104377,0.705734767
22,165000,100,755,N,1187,3506,148000,148000,0.338562,Active,non-default,WA,48688,1,1.114864865,1.114864865
42,288801,95,673,N,778,1833,106000,106000,0.424441,Default,default,MI,44476,1,2.724537736,2.724537736
37,210000,89,654,N,1248,3134,123000,118790,0.398213,Default,default,TX,41275,1,1.707317073,1.767825575
37,86000,100,691,N,1539,6300,280000,277000,0.244286,Default,default,CA,49894,0,0.307142857,0.310469314
40,283400,90,534,Y,1084,2687,137000,133590,0.403424,Default,default,GA,43217,1,2.068613139,2.121416274
30,107920,80,688,N,738,4800,72000,69000,0.15375,Default,default,TX,41275,1,1.498888889,1.564057971
53,180000,65,622,N,846,5025,107000,105000,0.168369,Pay-off,non-default,FL,40171,1,1.682242991,1.714285714
37,139500,90,660,Y,621,3680,73000,72000,0.16875,Default,default,PA,44286,1,1.910958904,1.9375
35,76000,80,706,N,1626,12750,300000,76000,0.127529,Default,default,TX,41275,0,0.253333333,1
20,100000,66,667,Y,2706,5025,295000,295000,0.538541,Default,default,NY,44228,0,0.338983051,0.338983051
61,124200,90,596,N,2379,10000,203000,190000,0.2379,Active,non-default,GA,43217,0,0.61182266,0.653684211
37,396500,95,625,N,0,5025,208000,199418,0,Active,non-default,NJ,56772,1,1.90625,1.988285912
29,76500,90,684,N,1412,4900,180000,170000,0.288163,Pay-off,non-default,CA,49894,0,0.425,0.45
51,171000,90,705,N,2789,5025,132000,131137,0.55506,Default,default,AZ,42590,1,1.295454545,1.303979807
26,212000,100,636,N,1291,2667,162000,161000,0.484064,Default,default,IL,45787,1,1.308641975,1.316770186
35,116725,102,760,N,1295,5817,130000,116725,0.222623,Pay-off,non-default,PA,44286,0,0.897884615,1
37,118500,100,736,N,2154,4999,165000,163436,0.430886,Active,non-default,FL,40171,0,0.718181818,0.725054456
49,225900,90,705,N,0,5025,365000,375000,0,Pay-off,non-default,NY,44228,0,0.61890411,0.6024
37,234000,90,587,N,1402,2512,130000,129038,0.558121,Default,default,GA,43217,1,1.8,1.813419303
33,117190,99,663,N,0,3500,225000,117190,0,Default,default,MS,33659,0,0.520844444,1
30,125100,97,672,N,1424,3939,170000,125100,0.361513,Default,default,CO,51022,0,0.735882353,1
33,142450,97,740,N,1367,5181,100000,95000,0.263849,Pay-off,non-default,SC,39326,1,1.4245,1.499473684
37,179000,100,583,Y,1410,2870,116500,97000,0.491289,Default,default,TX,41275,1,1.536480687,1.845360825
28,315000,90,692,N,0,5025,270000,270000,0,Default,default,NY,44228,1,1.166666667,1.166666667
23,149800,99,781,N,2002,4769,143000,139915,0.419795,Pay-off,non-default,SC,39326,1,1.047552448,1.070650038
52,106000,100,742,N,2248,5118,170001,170001,0.439234,Pay-off,non-default,CA,49894,0,0.623525744,0.623525744
25,162930,99,671,N,2002,3053,155000,153685,0.655748,Pay-off,non-default,FL,40171,1,1.05116129,1.060155513
31,172250,100,762,N,2543,4323,217000,215000,0.588249,Active,non-default,FL,40171,0,0.793778802,0.801162791
27,19600,90,680,N,5275,17800,310000,310000,0.296348,Pay-off,non-default,CA,49894,0,0.063225806,0.063225806
56,182260,99,704,N,1225,2165,163000,160500,0.56582,Default,default,GA,43217,1,1.118159509,1.135576324
37,195000,100,660,N,616,2530,83000,73700,0.243478,Default,default,NC,39000,1,2.34939759,2.645861601
42,236900,99,738,Y,1130,4794,140000,136000,0.235711,Default,default,GA,43217,1,1.692142857,1.741911765
22,291000,97,717,N,1728,3070,122000,121117,0.562866,Default,default,GA,43217,1,2.385245902,2.402635468
38,66900,100,759,N,2666,8144,310000,310000,0.327358,Active,non-default,MD,56763,0,0.215806452,0.215806452
33,322050,95,742,N,1627,5760,240000,222750,0.282465,Pay-off,non-default,MI,44476,1,1.341875,1.445791246
30,172370,95,661,N,2508,5800,290000,290000,0.432414,Default,default,NY,44228,0,0.59437931,0.59437931
22,175000,100,689,N,755,4000,90000,86900,0.18875,Default,default,TX,41275,1,1.944444444,2.013808976
50,162000,100,579,N,1592,6156,187000,165980,0.258609,Default,default,GA,43217,0,0.86631016,0.976021207
48,264000,80,675,N,1820,5025,229000,222500,0.362212,Default,default,MA,52354,1,1.152838428,1.186516854
37,111900,80,728,Y,1117,3473,112000,110500,0.321624,Default,default,GA,43217,0,0.999107143,1.012669683
43,63500,100,701,N,1324,5950,231000,231000,0.222521,Active,non-default,CA,49894,0,0.274891775,0.274891775
49,93050,100,692,N,1013,7100,120000,111000,0.142676,Default,default,WI,47220,0,0.775416667,0.838288288
37,400000,80,738,Y,974,2513,108000,102700,0.387585,Default,default,WI,47220,1,3.703703704,3.894839338
34,97500,100,661,N,1725,7500,183000,179000,0.23,Active,non-default,GA,43217,0,0.532786885,0.544692737
33,117190,99,663,N,0,3500,225000,117190,0,Default,default,MS,33659,0,0.520844444,1
49,220500,90,681,N,1621,4000,217151,217151,0.40525,Default,default,WA,48688,1,1.015422448,1.015422448
37,225000,100,540,N,1431,3118,115500,109290,0.458948,Default,default,TX,41275,1,1.948051948,2.058742794
31,202450,100,755,N,585,1773,70001,70001,0.329949,Default,default,FL,40171,1,2.892101541,2.892101541
47,48000,100,508,Y,2015,4666,145000,145000,0.431847,Default,default,FL,40171,0,0.331034483,0.331034483
46,186550,80,720,N,964,2792,119000,119000,0.345272,Default,default,NC,39000,1,1.567647059,1.567647059
28,315000,90,692,N,0,5025,270000,270000,0,Default,default,NY,44228,1,1.166666667,1.166666667
20,108000,94,761,N,2374,6595,180000,180000,0.35997,Pay-off,non-default,PA,44286,0,0.6,0.6
32,260300,95,648,N,1426,5025,154000,154000,0.283799,Active,non-default,FL,40171,1,1.69025974,1.69025974
27,105450,95,624,Y,1085,2860,145000,144350,0.379371,Default,default,GA,43217,0,0.727241379,0.730516107
27,106050,99,640,N,2389,7042,248000,247900,0.33925,Pay-off,non-default,FL,40171,0,0.427620968,0.427793465
25,156418,100,615,Y,1981,4333,203000,202500,0.457189,Active,non-default,AL,38111,0,0.77053202,0.772434568
25,214844,99,535,Y,2281,4585,157000,157000,0.497492,Active,non-default,FL,40171,1,1.368433121,1.368433121
37,88000,95,682,N,1361,6200,150330,150330,0.219516,Default,default,SC,39326,0,0.585378833,0.585378833
35,322700,94,709,Y,0,5025,285000,285000,0,Pay-off,non-default,MA,52354,1,1.132280702,1.132280702
40,96000,100,734,N,2731,5860,151000,147000,0.466041,Active,non-default,FL,40171,0,0.635761589,0.653061224
27,322000,79,642,N,0,5025,238000,238000,0,Pay-off,non-default,NV,46984,1,1.352941176,1.352941176
55,322700,97,650,Y,1589,5025,216000,216000,0.316239,Active,non-default,NY,44228,1,1.493981481,1.493981481
52,132750,100,635,N,1212,5113,145000,145000,0.237043,Default,default,IL,45787,0,0.915517241,0.915517241
49,85500,90,666,N,2308,5025,58000,57700,0.459332,Default,default,WA,48688,1,1.474137931,1.481802426
31,260000,80,747,N,2616,14293,373000,372201,0.183027,Active,non-default,OH,44160,0,0.697050938,0.69854729
33,156680,80,746,N,1783,3107,215000,215000,0.573865,Default,default,MN,55914,0,0.728744186,0.728744186
45,80100,90,683,N,0,5000,150000,150000,0,Active,non-default,WA,48688,0,0.534,0.534
21,101500,97,624,Y,1072,4412,116000,116000,0.242974,Default,default,LA,35523,0,0.875,0.875
28,162268,100,644,Y,2096,6350,222000,222000,0.330079,Active,non-default,FL,40171,0,0.730936937,0.730936937
34,265050,95,731,Y,935,2200,78000,78000,0.425,Active,non-default,TX,41275,1,3.398076923,3.398076923
43,170950,95,615,Y,816,2205,56000,54000,0.370068,Default,default,MN,55914,1,3.052678571,3.165740741
34,138000,100,563,N,899,4824,88000,86500,0.18636,Default,default,IL,45787,1,1.568181818,1.595375723
32,92100,97,669,N,3010,4691,210000,208000,0.641654,Pay-off,non-default,AZ,42590,0,0.438571429,0.442788462
53,81000,100,727,N,1512,4125,130000,129000,0.366545,Pay-off,non-default,WI,47220,0,0.623076923,0.627906977
33,123400,95,736,N,1584,5000,179900,179900,0.3168,Default,default,NC,39000,0,0.685936631,0.685936631
27,178989,95,733,Y,2582,5425,166000,166000,0.475945,Active,non-default,TN,38550,1,1.078246988,1.078246988
31,103270,100,734,N,2010,6500,340000,339900,0.309231,Pay-off,non-default,CA,49894,0,0.303735294,0.303824654
34,143500,100,665,N,3385,5417,183000,168701,0.624885,Default,default,TX,41275,0,0.784153005,0.850617364
23,148000,80,770,N,1764,3308,305000,305000,0.533253,Pay-off,non-default,CA,49894,0,0.485245902,0.485245902
42,198000,99,651,N,5132,11306,305000,305000,0.453918,Active,non-default,MI,44476,0,0.649180328,0.649180328
28,287500,100,641,Y,522,1476,57500,57500,0.353659,Default,default,PA,44286,1,5,5
45,81400,100,592,N,3050,8113,234000,230000,0.37594,Active,non-default,GA,43217,0,0.347863248,0.353913043
27,161000,100,637,N,2834,5025,170000,170000,0.564016,Default,default,FL,40171,0,0.947058824,0.947058824
48,109800,90,657,N,4265,7173,350000,320000,0.594591,Pay-off,non-default,FL,40171,0,0.313714286,0.343125
37,110000,100,660,N,2199,6685,350000,301025,0.328945,Default,default,IL,45787,0,0.314285714,0.365418155
43,85500,95,667,N,2293,8000,258000,258000,0.286625,Pay-off,non-default,CA,49894,0,0.331395349,0.331395349
36,96400,95,678,N,1643,6200,169500,160100,0.265,Default,default,TX,41275,0,0.568731563,0.602123673
32,322700,76,725,N,0,5025,224000,223650,0,Pay-off,non-default,MI,44476,1,1.440625,1.442879499
42,81797,100,689,N,1386,7500,191000,81797,0.1848,Pay-off,non-default,TX,41275,0,0.428256545,1
30,52500,100,733,Y,2019,5255,177000,172712,0.384206,Default,default,TX,41275,0,0.296610169,0.303974246
